"node1","edge","node2"
"1682","CHEMICALINCREASESEXPRESSION","2098"
"709756","CHEMICALINCREASESEXPRESSION","2098"
"710178","CHEMICALINCREASESEXPRESSION","2098"
"714453","CHEMICALINCREASESEXPRESSION","2098"
"714348","CHEMICALINCREASESEXPRESSION","2098"
"714226","CHEMICALINCREASESEXPRESSION","2098"
"715119","CHEMICALINCREASESEXPRESSION","2098"
"716261","CHEMICALINCREASESEXPRESSION","2098"
"719217","CHEMICALINCREASESEXPRESSION","2098"
"719736","CHEMICALINCREASESEXPRESSION","2098"
"719939","CHEMICALINCREASESEXPRESSION","2098"
"721420","CHEMICALINCREASESEXPRESSION","2098"
"721484","CHEMICALINCREASESEXPRESSION","2098"
"721076","CHEMICALINCREASESEXPRESSION","2098"
"724309","CHEMICALINCREASESEXPRESSION","2098"
"723822","CHEMICALINCREASESEXPRESSION","2098"
"719217","CHEMICALBINDSGENE","2298"
"722898","CHEMICALBINDSGENE","2298"
"723623","CHEMICALBINDSGENE","2298"
"723782","CHEMICALBINDSGENE","2298"
"1682","CHEMICALINCREASESEXPRESSION","2298"
"710072","CHEMICALINCREASESEXPRESSION","2298"
"709754","CHEMICALINCREASESEXPRESSION","2298"
"710133","CHEMICALINCREASESEXPRESSION","2298"
"710758","CHEMICALINCREASESEXPRESSION","2298"
"711101","CHEMICALINCREASESEXPRESSION","2298"
"714108","CHEMICALINCREASESEXPRESSION","2298"
"715119","CHEMICALINCREASESEXPRESSION","2298"
"714226","CHEMICALINCREASESEXPRESSION","2298"
"714453","CHEMICALINCREASESEXPRESSION","2298"
"719359","CHEMICALINCREASESEXPRESSION","2298"
"719745","CHEMICALINCREASESEXPRESSION","2298"
"719736","CHEMICALINCREASESEXPRESSION","2298"
"719703","CHEMICALINCREASESEXPRESSION","2298"
"720249","CHEMICALINCREASESEXPRESSION","2298"
"720039","CHEMICALINCREASESEXPRESSION","2298"
"719902","CHEMICALINCREASESEXPRESSION","2298"
"719523","CHEMICALINCREASESEXPRESSION","2298"
"720033","CHEMICALINCREASESEXPRESSION","2298"
"720042","CHEMICALINCREASESEXPRESSION","2298"
"719973","CHEMICALINCREASESEXPRESSION","2298"
"720710","CHEMICALINCREASESEXPRESSION","2298"
"721228","CHEMICALINCREASESEXPRESSION","2298"
"720725","CHEMICALINCREASESEXPRESSION","2298"
"721416","CHEMICALINCREASESEXPRESSION","2298"
"722745","CHEMICALINCREASESEXPRESSION","2298"
"722487","CHEMICALINCREASESEXPRESSION","2298"
"722567","CHEMICALINCREASESEXPRESSION","2298"
"723483","CHEMICALINCREASESEXPRESSION","2298"
"724309","CHEMICALINCREASESEXPRESSION","2298"
"723822","CHEMICALINCREASESEXPRESSION","2298"
"1682","CHEMICALINCREASESEXPRESSION","2369"
"711973","CHEMICALINCREASESEXPRESSION","2369"
"714199","CHEMICALINCREASESEXPRESSION","2369"
"714226","CHEMICALINCREASESEXPRESSION","2369"
"716464","CHEMICALINCREASESEXPRESSION","2369"
"719166","CHEMICALINCREASESEXPRESSION","2369"
"719720","CHEMICALINCREASESEXPRESSION","2369"
"720042","CHEMICALINCREASESEXPRESSION","2369"
"721484","CHEMICALINCREASESEXPRESSION","2369"
"721703","CHEMICALINCREASESEXPRESSION","2369"
"722745","CHEMICALINCREASESEXPRESSION","2369"
"724309","CHEMICALINCREASESEXPRESSION","2369"
"723822","CHEMICALINCREASESEXPRESSION","2369"
"1682","CHEMICALINCREASESEXPRESSION","2452"
"710178","CHEMICALINCREASESEXPRESSION","2452"
"710664","CHEMICALINCREASESEXPRESSION","2452"
"711314","CHEMICALINCREASESEXPRESSION","2452"
"714226","CHEMICALINCREASESEXPRESSION","2452"
"714453","CHEMICALINCREASESEXPRESSION","2452"
"714073","CHEMICALINCREASESEXPRESSION","2452"
"715119","CHEMICALINCREASESEXPRESSION","2452"
"719745","CHEMICALINCREASESEXPRESSION","2452"
"719703","CHEMICALINCREASESEXPRESSION","2452"
"720529","CHEMICALINCREASESEXPRESSION","2452"
"720165","CHEMICALINCREASESEXPRESSION","2452"
"720354","CHEMICALINCREASESEXPRESSION","2452"
"720042","CHEMICALINCREASESEXPRESSION","2452"
"721219","CHEMICALINCREASESEXPRESSION","2452"
"721412","CHEMICALINCREASESEXPRESSION","2452"
"721304","CHEMICALINCREASESEXPRESSION","2452"
"720920","CHEMICALINCREASESEXPRESSION","2452"
"721510","CHEMICALINCREASESEXPRESSION","2452"
"722770","CHEMICALINCREASESEXPRESSION","2452"
"722999","CHEMICALINCREASESEXPRESSION","2452"
"723822","CHEMICALDECREASESEXPRESSION","2500"
"723245","CHEMICALDECREASESEXPRESSION","2500"
"723263","CHEMICALDECREASESEXPRESSION","2500"
"722999","CHEMICALDECREASESEXPRESSION","2500"
"722778","CHEMICALDECREASESEXPRESSION","2500"
"722940","CHEMICALDECREASESEXPRESSION","2500"
"722614","CHEMICALDECREASESEXPRESSION","2500"
"721219","CHEMICALDECREASESEXPRESSION","2500"
"721484","CHEMICALDECREASESEXPRESSION","2500"
"721228","CHEMICALDECREASESEXPRESSION","2500"
"721304","CHEMICALDECREASESEXPRESSION","2500"
"720743","CHEMICALDECREASESEXPRESSION","2500"
"721026","CHEMICALDECREASESEXPRESSION","2500"
"720602","CHEMICALDECREASESEXPRESSION","2500"
"720344","CHEMICALDECREASESEXPRESSION","2500"
"720039","CHEMICALDECREASESEXPRESSION","2500"
"1682","CHEMICALDECREASESEXPRESSION","2500"
"706762","CHEMICALDECREASESEXPRESSION","2500"
"708170","CHEMICALDECREASESEXPRESSION","2500"
"708499","CHEMICALDECREASESEXPRESSION","2500"
"709270","CHEMICALDECREASESEXPRESSION","2500"
"709185","CHEMICALDECREASESEXPRESSION","2500"
"710051","CHEMICALDECREASESEXPRESSION","2500"
"709580","CHEMICALDECREASESEXPRESSION","2500"
"710104","CHEMICALDECREASESEXPRESSION","2500"
"709826","CHEMICALDECREASESEXPRESSION","2500"
"710050","CHEMICALDECREASESEXPRESSION","2500"
"710198","CHEMICALDECREASESEXPRESSION","2500"
"710133","CHEMICALDECREASESEXPRESSION","2500"
"710968","CHEMICALDECREASESEXPRESSION","2500"
"710295","CHEMICALDECREASESEXPRESSION","2500"
"710554","CHEMICALDECREASESEXPRESSION","2500"
"710178","CHEMICALDECREASESEXPRESSION","2500"
"710774","CHEMICALDECREASESEXPRESSION","2500"
"714502","CHEMICALDECREASESEXPRESSION","2500"
"715693","CHEMICALDECREASESEXPRESSION","2500"
"714453","CHEMICALDECREASESEXPRESSION","2500"
"715119","CHEMICALDECREASESEXPRESSION","2500"
"716464","CHEMICALDECREASESEXPRESSION","2500"
"719166","CHEMICALDECREASESEXPRESSION","2500"
"719703","CHEMICALDECREASESEXPRESSION","2500"
"720659","CHEMICALDECREASESEXPRESSION","2500"
"720076","CHEMICALDECREASESEXPRESSION","2500"
"723727","CHEMICALINCREASESEXPRESSION","2500"
"722997","CHEMICALINCREASESEXPRESSION","2500"
"721780","CHEMICALINCREASESEXPRESSION","2500"
"721412","CHEMICALINCREASESEXPRESSION","2500"
"720935","CHEMICALINCREASESEXPRESSION","2500"
"720856","CHEMICALINCREASESEXPRESSION","2500"
"721113","CHEMICALINCREASESEXPRESSION","2500"
"706828","CHEMICALINCREASESEXPRESSION","2500"
"708597","CHEMICALINCREASESEXPRESSION","2500"
"709746","CHEMICALINCREASESEXPRESSION","2500"
"710177","CHEMICALINCREASESEXPRESSION","2500"
"710522","CHEMICALINCREASESEXPRESSION","2500"
"711973","CHEMICALINCREASESEXPRESSION","2500"
"714396","CHEMICALINCREASESEXPRESSION","2500"
"714062","CHEMICALINCREASESEXPRESSION","2500"
"719736","CHEMICALINCREASESEXPRESSION","2500"
"723822","CHEMICALDECREASESEXPRESSION","2522"
"723933","CHEMICALDECREASESEXPRESSION","2522"
"1682","CHEMICALDECREASESEXPRESSION","2522"
"710629","CHEMICALDECREASESEXPRESSION","2522"
"710758","CHEMICALDECREASESEXPRESSION","2522"
"710664","CHEMICALDECREASESEXPRESSION","2522"
"710951","CHEMICALDECREASESEXPRESSION","2522"
"712708","CHEMICALDECREASESEXPRESSION","2522"
"711973","CHEMICALDECREASESEXPRESSION","2522"
"714199","CHEMICALDECREASESEXPRESSION","2522"
"714226","CHEMICALDECREASESEXPRESSION","2522"
"714453","CHEMICALDECREASESEXPRESSION","2522"
"714083","CHEMICALDECREASESEXPRESSION","2522"
"716259","CHEMICALDECREASESEXPRESSION","2522"
"718770","CHEMICALDECREASESEXPRESSION","2522"
"719720","CHEMICALDECREASESEXPRESSION","2522"
"720495","CHEMICALDECREASESEXPRESSION","2522"
"720586","CHEMICALDECREASESEXPRESSION","2522"
"720608","CHEMICALDECREASESEXPRESSION","2522"
"720597","CHEMICALDECREASESEXPRESSION","2522"
"720039","CHEMICALDECREASESEXPRESSION","2522"
"720032","CHEMICALDECREASESEXPRESSION","2522"
"719902","CHEMICALDECREASESEXPRESSION","2522"
"721113","CHEMICALDECREASESEXPRESSION","2522"
"720842","CHEMICALDECREASESEXPRESSION","2522"
"721420","CHEMICALDECREASESEXPRESSION","2522"
"720808","CHEMICALDECREASESEXPRESSION","2522"
"721484","CHEMICALDECREASESEXPRESSION","2522"
"722606","CHEMICALDECREASESEXPRESSION","2522"
"723263","CHEMICALDECREASESEXPRESSION","2522"
"710522","CHEMICALINCREASESEXPRESSION","2522"
"721097","CHEMICALINCREASESEXPRESSION","2522"
"723727","CHEMICALINCREASESEXPRESSION","2522"
"723822","CHEMICALINCREASESEXPRESSION","2569"
"722706","CHEMICALINCREASESEXPRESSION","2569"
"722411","CHEMICALINCREASESEXPRESSION","2569"
"1682","CHEMICALINCREASESEXPRESSION","2569"
"710104","CHEMICALINCREASESEXPRESSION","2569"
"709677","CHEMICALINCREASESEXPRESSION","2569"
"710918","CHEMICALINCREASESEXPRESSION","2569"
"710774","CHEMICALINCREASESEXPRESSION","2569"
"710688","CHEMICALINCREASESEXPRESSION","2569"
"710758","CHEMICALINCREASESEXPRESSION","2569"
"711457","CHEMICALINCREASESEXPRESSION","2569"
"711973","CHEMICALINCREASESEXPRESSION","2569"
"714454","CHEMICALINCREASESEXPRESSION","2569"
"714969","CHEMICALINCREASESEXPRESSION","2569"
"717344","CHEMICALINCREASESEXPRESSION","2569"
"719720","CHEMICALINCREASESEXPRESSION","2569"
"719166","CHEMICALINCREASESEXPRESSION","2569"
"719190","CHEMICALINCREASESEXPRESSION","2569"
"719641","CHEMICALINCREASESEXPRESSION","2569"
"719175","CHEMICALINCREASESEXPRESSION","2569"
"720608","CHEMICALINCREASESEXPRESSION","2569"
"720482","CHEMICALINCREASESEXPRESSION","2569"
"720283","CHEMICALINCREASESEXPRESSION","2569"
"720166","CHEMICALINCREASESEXPRESSION","2569"
"720495","CHEMICALINCREASESEXPRESSION","2569"
"720543","CHEMICALINCREASESEXPRESSION","2569"
"721484","CHEMICALINCREASESEXPRESSION","2569"
"720836","CHEMICALINCREASESEXPRESSION","2569"
"721140","CHEMICALINCREASESEXPRESSION","2569"
"721397","CHEMICALINCREASESEXPRESSION","2569"
"711024","CHEMICALBINDSGENE","2602"
"710178","CHEMICALINCREASESEXPRESSION","2602"
"714564","CHEMICALINCREASESEXPRESSION","2602"
"719166","CHEMICALINCREASESEXPRESSION","2602"
"719523","CHEMICALINCREASESEXPRESSION","2602"
"720495","CHEMICALINCREASESEXPRESSION","2602"
"721484","CHEMICALINCREASESEXPRESSION","2602"
"720725","CHEMICALINCREASESEXPRESSION","2602"
"721219","CHEMICALINCREASESEXPRESSION","2602"
"721780","CHEMICALINCREASESEXPRESSION","2602"
"722745","CHEMICALINCREASESEXPRESSION","2602"
"722707","CHEMICALINCREASESEXPRESSION","2602"
"723822","CHEMICALINCREASESEXPRESSION","2602"
"723925","CHEMICALBINDSGENE","2628"
"723656","CHEMICALBINDSGENE","2628"
"724162","CHEMICALBINDSGENE","2628"
"723722","CHEMICALBINDSGENE","2628"
"723156","CHEMICALBINDSGENE","2628"
"722997","CHEMICALBINDSGENE","2628"
"723502","CHEMICALBINDSGENE","2628"
"723225","CHEMICALBINDSGENE","2628"
"722999","CHEMICALBINDSGENE","2628"
"722986","CHEMICALBINDSGENE","2628"
"723175","CHEMICALBINDSGENE","2628"
"723485","CHEMICALBINDSGENE","2628"
"722919","CHEMICALBINDSGENE","2628"
"722567","CHEMICALBINDSGENE","2628"
"722613","CHEMICALBINDSGENE","2628"
"722475","CHEMICALBINDSGENE","2628"
"722599","CHEMICALBINDSGENE","2628"
"722317","CHEMICALBINDSGENE","2628"
"722474","CHEMICALBINDSGENE","2628"
"721690","CHEMICALBINDSGENE","2628"
"721541","CHEMICALBINDSGENE","2628"
"721397","CHEMICALBINDSGENE","2628"
"720795","CHEMICALBINDSGENE","2628"
"721396","CHEMICALBINDSGENE","2628"
"721059","CHEMICALBINDSGENE","2628"
"721075","CHEMICALBINDSGENE","2628"
"720997","CHEMICALBINDSGENE","2628"
"720983","CHEMICALBINDSGENE","2628"
"721074","CHEMICALBINDSGENE","2628"
"721177","CHEMICALBINDSGENE","2628"
"720911","CHEMICALBINDSGENE","2628"
"721515","CHEMICALBINDSGENE","2628"
"721245","CHEMICALBINDSGENE","2628"
"721566","CHEMICALBINDSGENE","2628"
"720908","CHEMICALBINDSGENE","2628"
"720842","CHEMICALBINDSGENE","2628"
"721301","CHEMICALBINDSGENE","2628"
"720917","CHEMICALBINDSGENE","2628"
"720716","CHEMICALBINDSGENE","2628"
"720196","CHEMICALBINDSGENE","2628"
"720160","CHEMICALBINDSGENE","2628"
"719921","CHEMICALBINDSGENE","2628"
"720665","CHEMICALBINDSGENE","2628"
"720252","CHEMICALBINDSGENE","2628"
"720674","CHEMICALBINDSGENE","2628"
"720414","CHEMICALBINDSGENE","2628"
"720305","CHEMICALBINDSGENE","2628"
"720321","CHEMICALBINDSGENE","2628"
"720312","CHEMICALBINDSGENE","2628"
"719982","CHEMICALBINDSGENE","2628"
"720149","CHEMICALBINDSGENE","2628"
"720284","CHEMICALBINDSGENE","2628"
"720344","CHEMICALBINDSGENE","2628"
"720586","CHEMICALBINDSGENE","2628"
"720563","CHEMICALBINDSGENE","2628"
"720454","CHEMICALBINDSGENE","2628"
"720597","CHEMICALBINDSGENE","2628"
"720525","CHEMICALBINDSGENE","2628"
"720646","CHEMICALBINDSGENE","2628"
"720249","CHEMICALBINDSGENE","2628"
"719902","CHEMICALBINDSGENE","2628"
"719920","CHEMICALBINDSGENE","2628"
"720471","CHEMICALBINDSGENE","2628"
"719979","CHEMICALBINDSGENE","2628"
"720211","CHEMICALBINDSGENE","2628"
"720480","CHEMICALBINDSGENE","2628"
"720046","CHEMICALBINDSGENE","2628"
"720482","CHEMICALBINDSGENE","2628"
"719523","CHEMICALBINDSGENE","2628"
"719606","CHEMICALBINDSGENE","2628"
"719518","CHEMICALBINDSGENE","2628"
"719745","CHEMICALBINDSGENE","2628"
"719573","CHEMICALBINDSGENE","2628"
"719360","CHEMICALBINDSGENE","2628"
"719571","CHEMICALBINDSGENE","2628"
"719381","CHEMICALBINDSGENE","2628"
"719471","CHEMICALBINDSGENE","2628"
"719796","CHEMICALBINDSGENE","2628"
"719731","CHEMICALBINDSGENE","2628"
"719166","CHEMICALBINDSGENE","2628"
"718838","CHEMICALBINDSGENE","2628"
"718981","CHEMICALBINDSGENE","2628"
"719064","CHEMICALBINDSGENE","2628"
"718244","CHEMICALBINDSGENE","2628"
"718436","CHEMICALBINDSGENE","2628"
"716730","CHEMICALBINDSGENE","2628"
"717341","CHEMICALBINDSGENE","2628"
"716731","CHEMICALBINDSGENE","2628"
"716259","CHEMICALBINDSGENE","2628"
"716190","CHEMICALBINDSGENE","2628"
"716615","CHEMICALBINDSGENE","2628"
"716043","CHEMICALBINDSGENE","2628"
"713924","CHEMICALBINDSGENE","2628"
"714453","CHEMICALBINDSGENE","2628"
"714120","CHEMICALBINDSGENE","2628"
"713847","CHEMICALBINDSGENE","2628"
"714062","CHEMICALBINDSGENE","2628"
"714348","CHEMICALBINDSGENE","2628"
"714226","CHEMICALBINDSGENE","2628"
"712374","CHEMICALBINDSGENE","2628"
"712196","CHEMICALBINDSGENE","2628"
"712629","CHEMICALBINDSGENE","2628"
"712307","CHEMICALBINDSGENE","2628"
"712215","CHEMICALBINDSGENE","2628"
"711314","CHEMICALBINDSGENE","2628"
"711297","CHEMICALBINDSGENE","2628"
"711326","CHEMICALBINDSGENE","2628"
"711312","CHEMICALBINDSGENE","2628"
"711578","CHEMICALBINDSGENE","2628"
"711101","CHEMICALBINDSGENE","2628"
"711576","CHEMICALBINDSGENE","2628"
"711457","CHEMICALBINDSGENE","2628"
"710951","CHEMICALBINDSGENE","2628"
"710592","CHEMICALBINDSGENE","2628"
"710871","CHEMICALBINDSGENE","2628"
"710950","CHEMICALBINDSGENE","2628"
"710563","CHEMICALBINDSGENE","2628"
"710664","CHEMICALBINDSGENE","2628"
"710486","CHEMICALBINDSGENE","2628"
"1682","CHEMICALBINDSGENE","2628"
"705045","CHEMICALBINDSGENE","2628"
"706103","CHEMICALBINDSGENE","2628"
"705995","CHEMICALBINDSGENE","2628"
"706582","CHEMICALBINDSGENE","2628"
"706644","CHEMICALBINDSGENE","2628"
"706828","CHEMICALBINDSGENE","2628"
"707343","CHEMICALBINDSGENE","2628"
"707914","CHEMICALBINDSGENE","2628"
"707979","CHEMICALBINDSGENE","2628"
"709243","CHEMICALBINDSGENE","2628"
"709347","CHEMICALBINDSGENE","2628"
"708984","CHEMICALBINDSGENE","2628"
"708691","CHEMICALBINDSGENE","2628"
"709754","CHEMICALBINDSGENE","2628"
"709953","CHEMICALBINDSGENE","2628"
"709686","CHEMICALBINDSGENE","2628"
"710105","CHEMICALBINDSGENE","2628"
"709756","CHEMICALBINDSGENE","2628"
"710104","CHEMICALBINDSGENE","2628"
"709713","CHEMICALBINDSGENE","2628"
"709755","CHEMICALBINDSGENE","2628"
"710034","CHEMICALBINDSGENE","2628"
"710072","CHEMICALBINDSGENE","2628"
"710408","CHEMICALBINDSGENE","2628"
"723377","CHEMICALINCREASESEXPRESSION","2631"
"723082","CHEMICALINCREASESEXPRESSION","2631"
"722745","CHEMICALINCREASESEXPRESSION","2631"
"721219","CHEMICALINCREASESEXPRESSION","2631"
"721412","CHEMICALINCREASESEXPRESSION","2631"
"720935","CHEMICALINCREASESEXPRESSION","2631"
"721113","CHEMICALINCREASESEXPRESSION","2631"
"720284","CHEMICALINCREASESEXPRESSION","2631"
"714564","CHEMICALINCREASESEXPRESSION","2631"
"711973","CHEMICALINCREASESEXPRESSION","2631"
"710522","CHEMICALINCREASESEXPRESSION","2631"
"710945","CHEMICALINCREASESEXPRESSION","2631"
"709746","CHEMICALINCREASESEXPRESSION","2631"
"1682","CHEMICALINCREASESEXPRESSION","2631"
"723656","CHEMICALBINDSGENE","2659"
"722999","CHEMICALBINDSGENE","2659"
"723516","CHEMICALBINDSGENE","2659"
"723523","CHEMICALBINDSGENE","2659"
"723216","CHEMICALBINDSGENE","2659"
"722997","CHEMICALBINDSGENE","2659"
"723163","CHEMICALBINDSGENE","2659"
"723060","CHEMICALBINDSGENE","2659"
"723141","CHEMICALBINDSGENE","2659"
"723485","CHEMICALBINDSGENE","2659"
"723340","CHEMICALBINDSGENE","2659"
"723327","CHEMICALBINDSGENE","2659"
"722612","CHEMICALBINDSGENE","2659"
"722475","CHEMICALBINDSGENE","2659"
"722347","CHEMICALBINDSGENE","2659"
"722487","CHEMICALBINDSGENE","2659"
"722791","CHEMICALBINDSGENE","2659"
"722919","CHEMICALBINDSGENE","2659"
"722318","CHEMICALBINDSGENE","2659"
"721396","CHEMICALBINDSGENE","2659"
"721467","CHEMICALBINDSGENE","2659"
"720838","CHEMICALBINDSGENE","2659"
"720881","CHEMICALBINDSGENE","2659"
"721223","CHEMICALBINDSGENE","2659"
"721059","CHEMICALBINDSGENE","2659"
"721397","CHEMICALBINDSGENE","2659"
"720284","CHEMICALBINDSGENE","2659"
"720249","CHEMICALBINDSGENE","2659"
"719902","CHEMICALBINDSGENE","2659"
"720252","CHEMICALBINDSGENE","2659"
"720106","CHEMICALBINDSGENE","2659"
"720454","CHEMICALBINDSGENE","2659"
"720149","CHEMICALBINDSGENE","2659"
"720414","CHEMICALBINDSGENE","2659"
"720039","CHEMICALBINDSGENE","2659"
"719978","CHEMICALBINDSGENE","2659"
"720344","CHEMICALBINDSGENE","2659"
"719982","CHEMICALBINDSGENE","2659"
"719952","CHEMICALBINDSGENE","2659"
"720421","CHEMICALBINDSGENE","2659"
"1682","CHEMICALBINDSGENE","2659"
"707914","CHEMICALBINDSGENE","2659"
"709084","CHEMICALBINDSGENE","2659"
"709245","CHEMICALBINDSGENE","2659"
"709347","CHEMICALBINDSGENE","2659"
"709953","CHEMICALBINDSGENE","2659"
"709578","CHEMICALBINDSGENE","2659"
"710105","CHEMICALBINDSGENE","2659"
"710072","CHEMICALBINDSGENE","2659"
"710945","CHEMICALBINDSGENE","2659"
"710592","CHEMICALBINDSGENE","2659"
"711576","CHEMICALBINDSGENE","2659"
"711297","CHEMICALBINDSGENE","2659"
"711326","CHEMICALBINDSGENE","2659"
"711173","CHEMICALBINDSGENE","2659"
"712215","CHEMICALBINDSGENE","2659"
"712374","CHEMICALBINDSGENE","2659"
"712795","CHEMICALBINDSGENE","2659"
"712196","CHEMICALBINDSGENE","2659"
"713847","CHEMICALBINDSGENE","2659"
"714359","CHEMICALBINDSGENE","2659"
"716259","CHEMICALBINDSGENE","2659"
"716218","CHEMICALBINDSGENE","2659"
"716731","CHEMICALBINDSGENE","2659"
"716730","CHEMICALBINDSGENE","2659"
"717341","CHEMICALBINDSGENE","2659"
"718244","CHEMICALBINDSGENE","2659"
"718436","CHEMICALBINDSGENE","2659"
"718838","CHEMICALBINDSGENE","2659"
"718982","CHEMICALBINDSGENE","2659"
"718946","CHEMICALBINDSGENE","2659"
"718981","CHEMICALBINDSGENE","2659"
"719641","CHEMICALBINDSGENE","2659"
"719523","CHEMICALBINDSGENE","2659"
"719796","CHEMICALBINDSGENE","2659"
"719794","CHEMICALBINDSGENE","2659"
"719571","CHEMICALBINDSGENE","2659"
"720192","CHEMICALBINDSGENE","2659"
"1682","CHEMICALBINDSGENE","2917"
"708960","CHEMICALBINDSGENE","2917"
"709826","CHEMICALBINDSGENE","2917"
"711576","CHEMICALBINDSGENE","2917"
"720421","CHEMICALBINDSGENE","2917"
"720141","CHEMICALBINDSGENE","2917"
"720280","CHEMICALBINDSGENE","2917"
"720283","CHEMICALBINDSGENE","2917"
"723156","CHEMICALBINDSGENE","2917"
"722996","CHEMICALDECREASESEXPRESSION","3200"
"723226","CHEMICALDECREASESEXPRESSION","3200"
"722487","CHEMICALDECREASESEXPRESSION","3200"
"722613","CHEMICALDECREASESEXPRESSION","3200"
"1682","CHEMICALDECREASESEXPRESSION","3200"
"710227","CHEMICALDECREASESEXPRESSION","3200"
"710178","CHEMICALDECREASESEXPRESSION","3200"
"710663","CHEMICALDECREASESEXPRESSION","3200"
"710486","CHEMICALDECREASESEXPRESSION","3200"
"711101","CHEMICALDECREASESEXPRESSION","3200"
"712708","CHEMICALDECREASESEXPRESSION","3200"
"712772","CHEMICALDECREASESEXPRESSION","3200"
"714108","CHEMICALDECREASESEXPRESSION","3200"
"713995","CHEMICALDECREASESEXPRESSION","3200"
"714226","CHEMICALDECREASESEXPRESSION","3200"
"715119","CHEMICALDECREASESEXPRESSION","3200"
"714453","CHEMICALDECREASESEXPRESSION","3200"
"717099","CHEMICALDECREASESEXPRESSION","3200"
"716726","CHEMICALDECREASESEXPRESSION","3200"
"718322","CHEMICALDECREASESEXPRESSION","3200"
"718436","CHEMICALDECREASESEXPRESSION","3200"
"718770","CHEMICALDECREASESEXPRESSION","3200"
"719720","CHEMICALDECREASESEXPRESSION","3200"
"719745","CHEMICALDECREASESEXPRESSION","3200"
"719906","CHEMICALDECREASESEXPRESSION","3200"
"720283","CHEMICALDECREASESEXPRESSION","3200"
"720592","CHEMICALDECREASESEXPRESSION","3200"
"720665","CHEMICALDECREASESEXPRESSION","3200"
"719939","CHEMICALDECREASESEXPRESSION","3200"
"720185","CHEMICALDECREASESEXPRESSION","3200"
"720042","CHEMICALDECREASESEXPRESSION","3200"
"719937","CHEMICALDECREASESEXPRESSION","3200"
"720531","CHEMICALDECREASESEXPRESSION","3200"
"720414","CHEMICALDECREASESEXPRESSION","3200"
"720033","CHEMICALDECREASESEXPRESSION","3200"
"720449","CHEMICALDECREASESEXPRESSION","3200"
"721223","CHEMICALDECREASESEXPRESSION","3200"
"721113","CHEMICALINCREASESEXPRESSION","3200"
"721412","CHEMICALINCREASESEXPRESSION","3200"
"711973","CHEMICALINCREASESEXPRESSION","3200"
"714564","CHEMICALINCREASESEXPRESSION","3200"
"1682","CHEMICALDECREASESEXPRESSION","3210"
"709746","CHEMICALDECREASESEXPRESSION","3210"
"711576","CHEMICALDECREASESEXPRESSION","3210"
"711314","CHEMICALDECREASESEXPRESSION","3210"
"711973","CHEMICALDECREASESEXPRESSION","3210"
"714073","CHEMICALDECREASESEXPRESSION","3210"
"714108","CHEMICALDECREASESEXPRESSION","3210"
"714062","CHEMICALDECREASESEXPRESSION","3210"
"719736","CHEMICALDECREASESEXPRESSION","3210"
"719974","CHEMICALDECREASESEXPRESSION","3210"
"720033","CHEMICALDECREASESEXPRESSION","3210"
"720252","CHEMICALDECREASESEXPRESSION","3210"
"720217","CHEMICALDECREASESEXPRESSION","3210"
"720495","CHEMICALDECREASESEXPRESSION","3210"
"721467","CHEMICALDECREASESEXPRESSION","3210"
"721412","CHEMICALDECREASESEXPRESSION","3210"
"721113","CHEMICALDECREASESEXPRESSION","3210"
"721484","CHEMICALDECREASESEXPRESSION","3210"
